Product ID,Product Name,Category,Base Price,Base Units Sold,Elasticity,Base Revenue,Market Share (%),Brand Loyalty
340,Glow & Lovely,Beverage,373.76,274,-0.99,102410.24,21.91,0.84
341,Lux Body Wash,Personal Care,101.96,935,-1.65,95332.6,14.85,0.83
342,Pond's Cream,Beauty,269.98,374,-1.34,100972.52,6.21,0.95
343,Close Up Toothpaste,Oral Care,391.33,240,-1.03,93919.2,26.77,0.74
344,Clinic Plus Shampoo,Oral Care,300.61,348,-0.81,104612.28,15.1,0.91
345,Lux Body Wash,Oral Care,144.27,720,-0.96,103874.4,25.2,0.83
346,Pears Face Wash,Cleaning,185.52,518,-1.17,96099.36,8.01,0.89
347,Sunsilk Shampoo,Beauty,226.91,299,-1.66,67846.09,13.11,0.6
348,Close Up Toothpaste,Cleaning,284.28,303,-1.63,86136.84,16.22,0.74
349,Lakme Lipstick,Oral Care,110.27,733,-1.07,80827.91,10.68,0.73
350,Lakme Lipstick,Cleaning,273.92,349,-1.44,95598.08,16.59,0.82
351,Sunsilk Shampoo,Beauty,164.32,646,-1.49,106150.72,17.98,0.9
352,Sunsilk Shampoo,Beverage,149.67,561,-1,83964.87,14.97,0.73
353,Pond's Cream,Cleaning,240.47,395,-1.16,94985.65,20.2,0.79
354,Lakme Lipstick,Beverage,292.89,335,-0.88,98118.15,5.46,0.93
355,Rin Detergent,Oral Care,94.4,770,-1.15,72688,21.19,0.6
356,Pears Face Wash,Personal Care,372.27,214,-1.42,79665.78,28.36,0.62
357,Pepsodent,Laundry,153.62,488,-1.37,74966.56,17.15,0.64
358,Axe Body Spray,Laundry,136.77,762,-1.4,104218.74,18.48,0.88
359,Fair & Lovely,Beverage,138.3,720,-1.12,99576,22.9,0.81
360,Brooke Bond Tea,Oral Care,66.32,1214,-1.42,80512.48,22.03,0.66
361,Close Up Toothpaste,Laundry,88.95,1076,-1.17,95710.2,22.73,0.78
362,Pepsodent,Beverage,117.49,937,-1.19,110088.13,17.09,0.94
363,Dove Soap,Oral Care,326.28,257,-1.01,83853.96,6.09,0.79
364,Brooke Bond Tea,Personal Care,248.61,455,-1.47,113117.55,27.11,0.89
365,TRESemmé Conditioner,Beauty,106.67,755,-1.17,80535.85,20.27,0.67
366,Pepsodent,Oral Care,362.01,221,-1.16,80004.21,10.92,0.72
367,Pepsodent,Laundry,316.6,278,-0.84,88014.8,25.57,0.7
368,TRESemmé Conditioner,Laundry,56.3,1694,-1.37,95372.2,16.29,0.82
369,Pepsodent,Laundry,242.91,335,-1.27,81374.85,23.42,0.66
370,Sunsilk Shampoo,Personal Care,56.37,1310,-1.41,73844.7,21.05,0.61
371,Wheel Detergent,Beverage,250.7,349,-0.71,87494.3,10.8,0.79
372,Pond's Cream,Beauty,208.77,493,-1.74,102923.61,8.41,0.95
373,Rin Detergent,Cleaning,284.15,301,-1.1,85529.15,15.7,0.74
374,Vim Bar,Beauty,396.68,174,-1.18,69022.32,7.6,0.64
375,Pepsodent,Personal Care,295.25,303,-1.72,89460.75,11.85,0.8
376,Pepsodent,Personal Care,154.9,472,-1.64,73112.8,17.98,0.62
377,Close Up Toothpaste,Laundry,45.69,2135,-0.99,97548.15,10.84,0.88
378,TRESemmé Conditioner,Beverage,267.33,334,-0.98,89288.22,13.11,0.79
379,Lakme Lipstick,Beverage,146.54,735,-0.86,107706.9,29.85,0.83
380,Close Up Toothpaste,Personal Care,297.65,272,-1.11,80960.8,6.5,0.76
381,Hamam Soap,Beverage,233.67,440,-1.2,102814.8,9.38,0.94
382,Sunsilk Shampoo,Oral Care,223.61,328,-0.97,73344.08,16.26,0.63
383,Brooke Bond Tea,Oral Care,307.34,285,-1.21,87591.9,21.62,0.72
384,Surf Excel,Cleaning,77.92,1563,-1.58,121788.96,28.18,0.95
385,Glow & Lovely,Cleaning,225.18,466,-1.45,104933.88,18.02,0.89
386,Brooke Bond Tea,Personal Care,307,262,-1.45,80434,25.65,0.64
387,Glow & Lovely,Laundry,317.17,284,-1.41,90076.28,5.9,0.85
388,Axe Body Spray,Oral Care,156.85,516,-1.28,80934.6,28.42,0.63
389,Axe Body Spray,Oral Care,230.44,354,-0.67,81575.76,14.92,0.71
390,Pears Face Wash,Personal Care,215.96,500,-1.73,107980,17.42,0.92
391,Wheel Detergent,Beverage,397.02,250,-1.09,99255,10.21,0.9
392,Dove Soap,Personal Care,353.63,319,-1.27,112807.97,25.15,0.9
393,Dove Soap,Laundry,320.21,237,-1.44,75889.77,7.02,0.71
394,Glow & Lovely,Beauty,284.08,328,-1.47,93178.24,29.39,0.72
395,Glow & Lovely,Beverage,263.57,366,-0.51,96466.62,8.31,0.89
396,Glow & Lovely,Personal Care,310.63,250,-1.56,77657.5,17.56,0.66
397,Clinic Plus Shampoo,Cleaning,171.49,433,-1.2,74255.17,14.19,0.65
398,Wheel Detergent,Beverage,184.35,453,-0.99,83510.55,17.65,0.71
399,Wheel Detergent,Beverage,187.01,414,-0.89,77422.14,21.02,0.64
400,Glow & Lovely,Personal Care,267.08,259,-1.76,69173.72,6.53,0.65
401,Brooke Bond Tea,Laundry,316.69,255,-1.31,80755.95,6.45,0.76
402,Brooke Bond Tea,Oral Care,66.13,1154,-1.18,76314.02,7.53,0.71
403,Pond's Cream,Oral Care,283.02,258,-1.41,73019.16,17.74,0.62
404,TRESemmé Conditioner,Beauty,257.08,351,-1.22,90235.08,15.65,0.78
405,Sunsilk Shampoo,Beauty,69.67,1518,-1.5,105759.06,16.24,0.91
406,Lux Body Wash,Laundry,177.37,619,-1.43,109792.03,23.34,0.89
407,Hamam Soap,Beauty,312.34,222,-1.48,69339.48,15.4,0.6
408,Close Up Toothpaste,Beverage,118.73,795,-1,94390.35,8.43,0.87
409,Sunsilk Shampoo,Personal Care,223.42,320,-1.7,71494.4,5.3,0.68
410,TRESemmé Conditioner,Cleaning,228.22,420,-1.31,95852.4,26.11,0.76
411,Pepsodent,Personal Care,57.27,1462,-1.27,83728.74,8.75,0.77
412,Pond's Cream,Oral Care,200.89,417,-1.27,83771.13,14.86,0.73
413,Pears Face Wash,Beauty,194.59,569,-1.17,110721.71,27.3,0.87
414,Lakme Lipstick,Personal Care,186.29,467,-1.72,86997.43,26.02,0.69
415,Pepsodent,Beverage,34.6,3099,-0.72,107225.4,16.54,0.92
416,Surf Excel,Laundry,360.14,274,-0.96,98678.36,20.35,0.82
417,Lux Body Wash,Beverage,45.33,1871,-0.98,84812.43,8.75,0.78
418,TRESemmé Conditioner,Cleaning,278.49,235,-0.96,65445.15,7.12,0.61
419,Wheel Detergent,Beauty,292.2,230,-1.56,67206,6.78,0.63
420,Glow & Lovely,Personal Care,132.68,675,-1.24,89559,24.37,0.72
421,Hamam Soap,Beverage,271.32,266,-0.94,72171.12,9.35,0.66
422,Pears Face Wash,Beverage,310.46,235,-1.14,72958.1,5.52,0.69
423,TRESemmé Conditioner,Beauty,51.23,2062,-1.28,105636.26,12.39,0.94
424,Close Up Toothpaste,Oral Care,165.14,438,-0.84,72331.32,8.03,0.67
425,Surf Excel,Beverage,253.7,415,-1.12,105285.5,21.1,0.87
426,Surf Excel,Beverage,388.03,255,-0.99,98947.65,12.32,0.88
427,Close Up Toothpaste,Personal Care,392.39,247,-1.35,96920.33,19.56,0.81
428,TRESemmé Conditioner,Oral Care,269.46,269,-0.98,72484.74,13.46,0.64
429,Brooke Bond Tea,Personal Care,372.67,209,-1.85,77888.03,14.3,0.68
430,Pepsodent,Beauty,252.92,408,-1.79,103191.36,11.02,0.93
431,Pond's Cream,Laundry,66.17,1288,-1.47,85226.96,27.17,0.67
432,Glow & Lovely,Cleaning,330.06,344,-1.12,113540.64,26.16,0.9
433,Dove Soap,Cleaning,369.19,232,-1.06,85652.08,23.88,0.69
434,Fair & Lovely,Cleaning,296.83,356,-1.33,105671.48,21.4,0.87
435,Sunsilk Shampoo,Personal Care,87.42,1171,-1.52,102368.82,29.62,0.79
436,Fair & Lovely,Cleaning,295.87,332,-1.32,98228.84,10.34,0.89
437,Lux Body Wash,Beauty,212.22,517,-0.94,109717.74,23.32,0.89
438,Glow & Lovely,Oral Care,213.18,391,-0.88,83353.38,19.13,0.7
439,Pepsodent,Personal Care,281.78,390,-1.62,109894.2,20.91,0.91
440,Rin Detergent,Beverage,195.39,341,-0.9,66627.99,11.17,0.6
441,Lux Body Wash,Personal Care,296.06,345,-1.24,102140.7,7.48,0.95
442,Pepsodent,Oral Care,97.53,999,-1.18,97432.47,23.33,0.79
443,Rin Detergent,Beverage,254.07,300,-0.94,76221,13.88,0.67
444,Wheel Detergent,Personal Care,21.99,4189,-1.21,92116.11,5.88,0.87
445,TRESemmé Conditioner,Laundry,303.38,285,-1.49,86463.3,28.95,0.67
446,Rin Detergent,Beverage,76.58,1177,-1.22,90134.66,26.92,0.71
447,Vim Bar,Beauty,398.61,213,-1.28,84903.93,16.22,0.73
448,Axe Body Spray,Beauty,245.36,348,-1.33,85385.28,15.32,0.74
449,Lifebuoy Handwash,Beverage,284.33,254,-0.77,72219.82,20.49,0.6
450,Surf Excel,Oral Care,55.34,1713,-1.21,94797.42,17.02,0.81
451,Glow & Lovely,Laundry,264.08,281,-0.83,74206.48,19.5,0.62
452,Pond's Cream,Beverage,249.33,422,-0.62,105217.26,25.12,0.84
453,Dove Soap,Oral Care,122.53,853,-0.88,104518.09,17.46,0.89
454,TRESemmé Conditioner,Laundry,288.92,359,-1.33,103722.28,17.93,0.88
455,Lakme Lipstick,Oral Care,187.28,393,-1.27,73601.04,13.2,0.65
456,Axe Body Spray,Beauty,103.83,963,-1.43,99988.29,23.39,0.81
457,Sunsilk Shampoo,Cleaning,399.37,282,-0.93,112622.34,21.06,0.93
458,Glow & Lovely,Oral Care,318.55,232,-1.32,73903.6,15.25,0.64
459,Pepsodent,Beverage,339.12,257,-1.25,87153.84,19.3,0.73
460,Pond's Cream,Cleaning,157.65,483,-1.23,76144.95,5.65,0.72
461,Lux Body Wash,Beauty,29.19,3410,-1.78,99537.9,11.83,0.89
462,Brooke Bond Tea,Oral Care,377.46,212,-1.07,80021.52,15.74,0.69
463,TRESemmé Conditioner,Personal Care,351.64,278,-1.54,97755.92,9.65,0.89
464,Close Up Toothpaste,Personal Care,203.53,342,-1.22,69607.26,7.02,0.65
465,Clinic Plus Shampoo,Beauty,296.62,301,-1.22,89282.62,15.92,0.77
466,Lifebuoy Handwash,Laundry,80.39,1092,-1.04,87785.88,8.38,0.81
467,Pepsodent,Cleaning,305.52,350,-1.5,106932,28.92,0.83
468,Pepsodent,Cleaning,113.85,899,-1.48,102351.15,11.24,0.92
469,Hamam Soap,Cleaning,123.34,820,-1.41,101138.8,16.24,0.87
470,Axe Body Spray,Beverage,43.81,2278,-1,99799.18,8.48,0.92
471,Pears Face Wash,Cleaning,222.32,378,-1.25,84036.96,13.68,0.74
472,Vim Bar,Personal Care,232.86,425,-1.48,98965.5,6.31,0.93
473,Axe Body Spray,Laundry,179.14,475,-1.42,85091.5,23.27,0.69
474,Hamam Soap,Personal Care,234.83,418,-1.39,98158.94,29.3,0.76
475,Wheel Detergent,Cleaning,251.24,309,-1.39,77633.16,7.85,0.72
476,Lux Body Wash,Laundry,115.37,929,-1.31,107178.73,19.03,0.9
477,TRESemmé Conditioner,Personal Care,218.89,370,-1.56,80989.3,26.5,0.64
478,Rin Detergent,Oral Care,288.98,293,-1.07,84671.14,7.04,0.79
479,Dove Soap,Personal Care,194.15,433,-1.59,84066.95,9.14,0.77
480,Pepsodent,Beauty,176.47,558,-1,98470.26,18.64,0.83
481,TRESemmé Conditioner,Laundry,43.66,2236,-1.33,97623.76,25.16,0.78
482,Wheel Detergent,Beverage,318.79,234,-1.01,74596.86,11.47,0.67
483,Lux Body Wash,Beverage,82.59,1080,-1.29,89197.2,23.92,0.72
484,Lakme Lipstick,Oral Care,353.58,326,-1.08,115267.08,26.76,0.91
485,Surf Excel,Cleaning,110.74,890,-1.31,98558.6,29.62,0.76
486,Hamam Soap,Laundry,365.5,254,-1.35,92837,17.45,0.79
487,Clinic Plus Shampoo,Personal Care,60.08,1734,-1.24,104178.72,25.55,0.83
488,Lux Body Wash,Beauty,386.5,205,-1.51,79232.5,18.08,0.67
489,Vim Bar,Beauty,129.11,814,-1.16,105095.54,19.44,0.88
490,Sunsilk Shampoo,Oral Care,170.47,639,-0.99,108930.33,18.33,0.92
491,Surf Excel,Laundry,80.02,1310,-1.03,104826.2,24.83,0.84
492,Vim Bar,Beauty,364.33,249,-1.49,90718.17,29.59,0.7
493,Wheel Detergent,Personal Care,73.47,1000,-1.44,73470,9.61,0.67
494,Wheel Detergent,Beauty,77.8,1160,-1.25,90248,20.38,0.75
495,Pepsodent,Personal Care,51.72,2201,-1.4,113835.72,25.09,0.91
496,Rin Detergent,Oral Care,178.75,640,-1.1,114400,21.7,0.94
497,Glow & Lovely,Oral Care,261.18,321,-1.34,83838.78,27.05,0.66
498,Brooke Bond Tea,Personal Care,24.79,3814,-1.55,94549.06,18.18,0.8
499,Lifebuoy Handwash,Cleaning,293.35,332,-1.46,97392.2,6.99,0.91
500,Rin Detergent,Personal Care,346.11,305,-1.38,105563.55,18.52,0.89
501,Lakme Lipstick,Beverage,289.89,286,-1.03,82908.54,16.78,0.71
502,Hamam Soap,Personal Care,155.96,621,-1.24,96851.16,25.71,0.77
503,Pond's Cream,Beauty,147.38,550,-1.51,81059,22.8,0.66
504,Close Up Toothpaste,Laundry,152.22,618,-1.28,94071.96,23.72,0.76
505,Rin Detergent,Personal Care,267.44,349,-1.52,93336.56,13.81,0.82
506,Wheel Detergent,Oral Care,392.06,226,-0.85,88605.56,8.16,0.82
507,Lux Body Wash,Beauty,276.95,313,-1.48,86685.35,22.16,0.71
508,Dove Soap,Laundry,338.08,251,-1.1,84858.08,21.07,0.7
509,Rin Detergent,Laundry,283.78,310,-0.99,87971.8,12.63,0.78
510,Wheel Detergent,Oral Care,376.56,297,-1.36,111838.32,24.15,0.9
511,Fair & Lovely,Oral Care,319.61,290,-1.05,92686.9,11.51,0.83
512,Close Up Toothpaste,Laundry,232.97,319,-1.07,74317.43,16.18,0.64
513,Glow & Lovely,Laundry,194.94,548,-1.15,106827.12,18.67,0.9
514,Rin Detergent,Oral Care,62.07,1281,-1.11,79511.67,6.05,0.75
515,Wheel Detergent,Personal Care,301.16,342,-1.59,102996.72,12,0.92
516,Clinic Plus Shampoo,Laundry,366.09,294,-1.05,107630.46,25.12,0.86
517,Pears Face Wash,Oral Care,26.84,4314,-0.92,115787.76,23.17,0.94
518,Pears Face Wash,Beauty,126.98,773,-1.51,98155.54,7.81,0.91
519,Close Up Toothpaste,Personal Care,287.4,295,-1.88,84783,7.41,0.79
520,Hamam Soap,Laundry,247.38,318,-1.26,78666.84,12.5,0.7
521,TRESemmé Conditioner,Personal Care,302.41,262,-1.41,79231.42,27.57,0.62
522,Sunsilk Shampoo,Oral Care,245.42,407,-0.92,99885.94,9.63,0.91
523,Close Up Toothpaste,Cleaning,50.01,1698,-1.28,84916.98,24.86,0.68
524,Vim Bar,Laundry,398.27,267,-1.29,106338.09,18.04,0.9
525,Lifebuoy Handwash,Cleaning,44.18,2417,-1.25,106783.06,19.97,0.89
526,Surf Excel,Oral Care,335.13,324,-0.97,108582.12,19.29,0.91
527,Lakme Lipstick,Oral Care,216.63,391,-0.81,84702.33,12.92,0.75
528,Dove Soap,Laundry,248.73,425,-1.27,105710.25,16.08,0.91
529,Axe Body Spray,Oral Care,250.69,392,-1.3,98270.48,19.79,0.82
530,Lakme Lipstick,Laundry,214.7,342,-1.04,73427.4,14.61,0.64
531,Rin Detergent,Beverage,205.31,521,-0.7,106966.51,28.76,0.83
532,TRESemmé Conditioner,Cleaning,212.38,412,-1.18,87500.56,6.77,0.82
533,Lakme Lipstick,Cleaning,116.67,731,-1.34,85285.77,16.81,0.73
534,Pepsodent,Cleaning,94.52,960,-1.71,90739.2,12.02,0.81
535,Dove Soap,Oral Care,98.66,831,-0.88,81986.46,5.14,0.78
536,TRESemmé Conditioner,Personal Care,237.38,369,-1.62,87593.22,12.34,0.78
537,Pears Face Wash,Beverage,374.07,212,-1.18,79302.84,7.18,0.74
538,Hamam Soap,Beauty,151.18,655,-1.35,99022.9,26.86,0.78
539,Wheel Detergent,Personal Care,207.55,532,-1.58,110416.6,29.82,0.85
540,Brooke Bond Tea,Oral Care,169.94,509,-1.23,86499.46,15.28,0.75
541,Lakme Lipstick,Oral Care,364.89,280,-0.92,102169.2,20.2,0.85
542,Rin Detergent,Beauty,382.92,244,-1.51,93432.48,5.04,0.89
543,Sunsilk Shampoo,Beauty,261.83,264,-1.37,69123.12,11.44,0.62
544,Clinic Plus Shampoo,Cleaning,280.9,261,-1.42,73314.9,14.6,0.64
545,Close Up Toothpaste,Laundry,193.37,408,-0.9,78894.96,8.03,0.73
546,Lux Body Wash,Personal Care,46.98,1527,-1.6,71738.46,13.87,0.63
547,Glow & Lovely,Beauty,377.86,268,-1.16,101266.48,21.97,0.83
548,Vim Bar,Oral Care,23.85,4395,-1.45,104820.75,27.83,0.82
549,Clinic Plus Shampoo,Oral Care,252.78,443,-1.09,111981.54,23.1,0.91
550,Clinic Plus Shampoo,Beverage,74.01,937,-1.15,69347.37,15.55,0.6
551,Lux Body Wash,Personal Care,132.12,696,-1.89,91955.52,19.43,0.77
552,Fair & Lovely,Beverage,297.09,352,-0.85,104575.68,26.14,0.83
553,Clinic Plus Shampoo,Personal Care,283.15,323,-1.69,91457.45,21.82,0.75
554,Glow & Lovely,Personal Care,319.81,297,-1.72,94983.57,24.96,0.76
555,Brooke Bond Tea,Oral Care,332.52,346,-1.46,115051.92,27.92,0.9
556,Fair & Lovely,Personal Care,241.24,363,-1.64,87570.12,20.03,0.73
557,Dove Soap,Cleaning,288.12,333,-1.35,95943.96,14.36,0.84
558,Wheel Detergent,Laundry,74.19,1394,-1.44,103420.86,13.65,0.91
559,Pond's Cream,Beverage,78.69,939,-1.28,73889.91,21.15,0.61
560,TRESemmé Conditioner,Laundry,47.25,1766,-0.96,83443.5,12.78,0.74
561,Glow & Lovely,Beauty,277.31,333,-1.02,92344.23,14.11,0.81
562,Glow & Lovely,Personal Care,73.41,1109,-1.59,81411.69,5.69,0.77
563,Brooke Bond Tea,Beauty,212.07,508,-1.62,107731.56,14.61,0.94
564,Axe Body Spray,Personal Care,28.87,3469,-1.57,100150.03,16.46,0.86
565,Brooke Bond Tea,Beauty,129.91,764,-1.42,99251.24,7.9,0.92
566,Brooke Bond Tea,Beverage,357.59,285,-0.95,101913.15,25.67,0.81
567,Close Up Toothpaste,Oral Care,393.93,229,-1.41,90209.97,29.03,0.7
568,Sunsilk Shampoo,Oral Care,149.35,576,-1.4,86025.6,8.85,0.79
569,Surf Excel,Cleaning,230.41,425,-1.34,97924.25,24.05,0.79
570,Wheel Detergent,Cleaning,134.89,562,-1.05,75808.18,9.87,0.69
571,Sunsilk Shampoo,Beverage,41.91,1920,-0.99,80467.2,11.76,0.72
572,Pepsodent,Beverage,151.97,571,-0.9,86774.87,8.48,0.8
573,Wheel Detergent,Beauty,188.74,509,-1.34,96068.66,17.22,0.82
574,Dove Soap,Beverage,236.36,382,-0.82,90289.52,10.03,0.82
575,Lux Body Wash,Personal Care,170.15,419,-1.8,71292.85,16.89,0.61
576,Clinic Plus Shampoo,Personal Care,386.33,293,-1.45,113194.69,23.05,0.92
577,TRESemmé Conditioner,Beauty,222.69,438,-1.47,97538.22,8.27,0.9
578,Surf Excel,Beauty,321.8,276,-1.34,88816.8,26.93,0.7
579,Glow & Lovely,Cleaning,378.74,200,-1.3,75748,16.57,0.65
580,Axe Body Spray,Oral Care,348.15,266,-1.02,92607.9,14.38,0.81
581,Clinic Plus Shampoo,Beverage,128.6,646,-0.95,83075.6,24.04,0.67
582,Brooke Bond Tea,Oral Care,207.08,489,-1.58,101262.12,26.64,0.8
583,Glow & Lovely,Personal Care,392.68,237,-1.42,93065.16,25.69,0.74
584,Dove Soap,Laundry,383.3,188,-0.9,72060.4,7.73,0.67
585,Pepsodent,Beauty,344.51,275,-1.43,94740.25,26.17,0.75
586,Vim Bar,Personal Care,213.96,491,-1.3,105054.36,28.16,0.82
587,Wheel Detergent,Beauty,27.26,3451,-1.21,94074.26,22.19,0.77
588,Axe Body Spray,Oral Care,71.09,1122,-0.88,79762.98,13.97,0.7
589,Wheel Detergent,Oral Care,325.69,237,-1.21,77188.53,10.27,0.7
590,Fair & Lovely,Laundry,25.44,4254,-1.03,108221.76,25.85,0.86
591,Sunsilk Shampoo,Oral Care,301.38,267,-0.96,80468.46,23.84,0.65
592,Rin Detergent,Beauty,311.12,348,-1.16,108269.76,20.34,0.9
593,Clinic Plus Shampoo,Oral Care,53.67,1534,-1.43,82329.78,6.94,0.77
594,Hamam Soap,Oral Care,45.08,1721,-1.43,77582.68,7.77,0.72
595,Close Up Toothpaste,Beauty,327.13,304,-1.39,99447.52,6.81,0.93
596,Vim Bar,Personal Care,133.83,553,-1.38,74007.99,17.52,0.63
597,Vim Bar,Beverage,321.92,281,-1.03,90459.52,6.26,0.85
598,Rin Detergent,Laundry,132.21,576,-1.34,76152.96,12.03,0.68
599,Axe Body Spray,Beauty,325.32,329,-1.46,107030.28,15.13,0.93
600,Close Up Toothpaste,Laundry,201.05,409,-1.07,82229.45,21.01,0.68
601,Pears Face Wash,Laundry,392.01,235,-1.37,92122.35,13.95,0.81
602,Axe Body Spray,Personal Care,357.69,253,-1.43,90495.57,16.23,0.78
603,Hamam Soap,Beauty,242.63,361,-1.62,87589.43,6.79,0.82
604,Clinic Plus Shampoo,Beauty,291.3,382,-1.24,111276.6,25.1,0.89
605,Vim Bar,Personal Care,229.95,368,-1.65,84621.6,8.57,0.78
606,Lifebuoy Handwash,Oral Care,208.74,363,-0.92,75772.62,8.35,0.7
607,Hamam Soap,Beauty,259.23,296,-1.53,76732.08,23.72,0.62
608,Pepsodent,Personal Care,124.94,725,-1.5,90581.5,6.57,0.85
609,TRESemmé Conditioner,Beauty,338.95,197,-1.57,66773.15,11.17,0.6
610,Surf Excel,Beverage,58.72,1389,-0.77,81562.08,11.76,0.73
611,Pond's Cream,Beverage,340.23,260,-1.03,88459.8,24.72,0.71
612,Rin Detergent,Personal Care,365.78,258,-1.31,94371.24,29.1,0.73
613,Lux Body Wash,Laundry,53.93,1828,-0.89,98584.04,17.35,0.84
614,Wheel Detergent,Beauty,287.47,228,-1.67,65543.16,9.17,0.6
615,Dove Soap,Personal Care,290.96,368,-1.71,107073.28,29.15,0.83
616,Sunsilk Shampoo,Oral Care,60.04,1755,-0.89,105370.2,21.1,0.87
617,Glow & Lovely,Oral Care,38.31,2457,-1.67,94127.67,28.92,0.73
618,Hamam Soap,Personal Care,193.93,395,-1.5,76602.35,14.22,0.67
619,Brooke Bond Tea,Personal Care,160.53,480,-1.25,77054.4,24.19,0.62
620,Pepsodent,Beauty,343.13,237,-1.46,81321.81,21.43,0.67
621,Vim Bar,Beauty,199.47,504,-1.21,100532.88,10.39,0.91
622,Lifebuoy Handwash,Cleaning,132.21,596,-0.98,78797.16,21.29,0.65
623,Pond's Cream,Oral Care,300.67,286,-0.79,85991.62,21.12,0.71
624,Brooke Bond Tea,Cleaning,95.7,1067,-1.45,102111.9,12.19,0.91
625,Axe Body Spray,Personal Care,159.76,418,-1.85,66779.68,7.79,0.62
626,Axe Body Spray,Personal Care,337.48,207,-1.48,69858.36,14.48,0.61
627,Sunsilk Shampoo,Laundry,148.19,445,-1.24,65944.55,8.11,0.61
628,Glow & Lovely,Cleaning,173.63,545,-1.83,94628.35,19.88,0.79
629,Lux Body Wash,Beauty,23.77,4127,-1,98098.79,29.09,0.76
630,Surf Excel,Oral Care,138.51,781,-1.06,108176.31,24.32,0.87
631,TRESemmé Conditioner,Oral Care,218.09,466,-1.15,101629.94,8.14,0.94
632,Pond's Cream,Laundry,120.92,567,-1.16,68561.64,12.33,0.61
633,Wheel Detergent,Personal Care,313.79,283,-1.3,88802.57,13.7,0.78
634,Pond's Cream,Beauty,390.19,244,-1.67,95206.36,5.59,0.9
635,TRESemmé Conditioner,Personal Care,361.45,300,-1.95,108435,24.51,0.87
636,Lux Body Wash,Oral Care,135.11,508,-1.29,68635.88,10.71,0.62
637,Rin Detergent,Cleaning,113.71,838,-1.44,95288.98,23.69,0.77
638,Pepsodent,Beverage,383.96,302,-1.01,115955.92,24.63,0.93
639,Rin Detergent,Beverage,396.7,257,-1.04,101951.9,29.07,0.79
640,Lakme Lipstick,Beverage,105.64,688,-1.13,72680.32,8.52,0.67
641,Fair & Lovely,Beverage,256.52,405,-0.93,103890.6,19.46,0.87
642,Pears Face Wash,Beauty,261.66,345,-1.47,90272.7,21.85,0.74
643,Brooke Bond Tea,Oral Care,118.76,776,-1.15,92157.76,27.94,0.72
644,Fair & Lovely,Laundry,358.25,253,-1.57,90637.25,6.56,0.85
645,Clinic Plus Shampoo,Personal Care,75.98,954,-1.72,72484.92,20.77,0.6
646,Hamam Soap,Laundry,384.01,228,-1.23,87554.28,11.05,0.79
647,Vim Bar,Oral Care,210.23,427,-0.93,89768.21,6.91,0.84
648,Pepsodent,Beverage,194.67,470,-1.12,91494.9,15.82,0.79
649,Wheel Detergent,Beverage,36.68,2090,-0.91,76661.2,16.14,0.66
650,Glow & Lovely,Cleaning,111.95,923,-1.23,103329.85,9.92,0.94
651,Hamam Soap,Oral Care,381.54,306,-1.09,116751.24,22.79,0.95
652,Fair & Lovely,Personal Care,118.63,758,-1.43,89921.54,19.84,0.75
653,Wheel Detergent,Laundry,47.77,2223,-1.09,106192.71,29.53,0.82
654,Pepsodent,Beauty,365,329,-1.52,120085,29,0.93
655,Axe Body Spray,Beverage,218.15,534,-1.02,116492.1,23.93,0.94
656,Clinic Plus Shampoo,Oral Care,292.97,285,-1.35,83496.45,21.02,0.69
657,Brooke Bond Tea,Beverage,273.31,288,-1,78713.28,19.13,0.66
658,Pond's Cream,Oral Care,24.6,2779,-0.79,68363.4,13.93,0.6
659,Glow & Lovely,Cleaning,371.95,221,-1.44,82200.95,20.86,0.68
660,Rin Detergent,Beauty,342.26,270,-1.62,92410.2,7.38,0.86
661,Lakme Lipstick,Beauty,182.91,390,-1.56,71334.9,17.02,0.61
662,Sunsilk Shampoo,Cleaning,129.78,730,-1.23,94739.4,27.99,0.74
663,Surf Excel,Beverage,397.44,193,-1.27,76705.92,24.03,0.62
664,Surf Excel,Oral Care,306.62,386,-1.42,118355.32,28.77,0.92
665,Brooke Bond Tea,Cleaning,239.31,375,-1.22,89741.25,24.69,0.72
666,Lakme Lipstick,Oral Care,156.26,590,-1.42,92193.4,11.01,0.83
667,Close Up Toothpaste,Laundry,92.81,1066,-1.51,98935.46,7.55,0.92
668,Vim Bar,Oral Care,34.79,1918,-1.09,66727.22,9.38,0.61
669,Wheel Detergent,Beverage,349.37,258,-1.31,90137.46,28.76,0.7
670,Vim Bar,Personal Care,240.43,402,-1.1,96652.86,23.97,0.78
671,Lakme Lipstick,Beauty,127.35,720,-1.12,91692,27.35,0.72
672,TRESemmé Conditioner,Laundry,201.01,422,-1.28,84826.22,10.12,0.77
673,Lifebuoy Handwash,Beverage,244.63,310,-1.07,75835.3,13.29,0.67
674,Pears Face Wash,Beverage,47.04,1694,-0.91,79685.76,28.52,0.62
675,Brooke Bond Tea,Oral Care,212.63,436,-1.2,92706.68,25.27,0.74
676,TRESemmé Conditioner,Personal Care,283.57,372,-1.31,105488.04,21.37,0.87
677,Pears Face Wash,Oral Care,77.61,1389,-1.21,107800.29,18.48,0.91
678,Sunsilk Shampoo,Laundry,34.28,2318,-1.53,79461.04,24.14,0.64
679,Fair & Lovely,Cleaning,20,4427,-1.45,88540,18.06,0.75
680,Vim Bar,Cleaning,135.5,527,-1.5,71408.5,5.04,0.68
